order_id,order_date,order_time,customer_id
5637,5/4/2015,13:10:49,1637
5638,5/4/2015,13:15:08,1638
5639,5/4/2015,13:15:51,1639
5640,5/4/2015,13:18:59,1640
5641,5/4/2015,13:25:38,1641
5642,5/4/2015,13:41:46,1642
5643,5/4/2015,14:20:34,1643
5644,5/4/2015,14:44:01,1644
5645,5/4/2015,15:03:02,1645
5646,5/4/2015,16:01:33,1646
5647,5/4/2015,16:04:16,1647
5648,5/4/2015,16:08:55,1648
5649,5/4/2015,16:18:13,1649
5650,5/4/2015,16:25:44,1650
5651,5/4/2015,16:26:41,1651
5652,5/4/2015,16:58:44,1652
5653,5/4/2015,17:07:51,1653
5654,5/4/2015,17:14:11,1654
5655,5/4/2015,17:23:09,1655
5656,5/4/2015,17:23:13,1656
5657,5/4/2015,17:29:12,1657
5658,5/4/2015,17:52:09,1658
5659,5/4/2015,17:56:32,1659
5660,5/4/2015,18:08:18,1660
5661,5/4/2015,18:13:07,1661
5662,5/4/2015,18:41:43,1662
5663,5/4/2015,18:43:41,1663
5664,5/4/2015,18:46:08,1664
5665,5/4/2015,18:55:38,1665
5666,5/4/2015,18:59:27,1666
5667,5/4/2015,19:02:15,1667
5668,5/4/2015,19:04:09,1668
5669,5/4/2015,19:04:56,1669
5670,5/4/2015,19:14:15,1670
5671,5/4/2015,19:27:29,1671
5672,5/4/2015,19:41:02,1672
5673,5/4/2015,19:42:58,1673
5674,5/4/2015,19:49:10,1674
5675,5/4/2015,20:37:35,1675
5676,5/4/2015,20:55:34,1676
5677,5/4/2015,21:14:50,1677
5678,5/4/2015,21:31:01,1678
5679,5/4/2015,22:15:18,1679
5680,6/4/2015,11:17:26,1680
5681,6/4/2015,11:28:53,1681
5682,6/4/2015,11:51:22,1682
5683,6/4/2015,11:53:14,1683
5684,6/4/2015,12:19:55,1684
5685,6/4/2015,12:22:07,1685
5686,6/4/2015,12:23:03,1686
5687,6/4/2015,12:24:21,1687
5688,6/4/2015,12:26:32,1688
5689,6/4/2015,12:28:28,1689
5690,6/4/2015,12:35:24,1690
5691,6/4/2015,12:36:22,1691
5692,6/4/2015,12:37:11,1692
5693,6/4/2015,12:37:49,1693
5694,6/4/2015,12:50:40,1694
5695,6/4/2015,13:05:37,1695
5696,6/4/2015,13:09:04,1696
5697,6/4/2015,13:14:37,1697
5698,6/4/2015,13:18:50,1698
5699,6/4/2015,13:19:39,1699
5700,6/4/2015,13:25:16,1700
5701,6/4/2015,13:36:12,1701
5702,6/4/2015,13:40:17,1702
5703,6/4/2015,13:54:31,1703
5704,6/4/2015,14:29:49,1704
5705,6/4/2015,14:30:23,1705
5706,6/4/2015,14:59:10,1706
5707,6/4/2015,15:20:28,1707
5708,6/4/2015,15:33:14,1708
5709,6/4/2015,15:56:17,1709
5710,6/4/2015,16:08:24,1710
5711,6/4/2015,16:52:56,1711
5712,6/4/2015,17:00:23,1712
5713,6/4/2015,17:12:17,1713
5714,6/4/2015,17:22:00,1714
5715,6/4/2015,17:31:03,1715
5716,6/4/2015,17:34:39,1716
5717,6/4/2015,17:36:25,1717
5718,6/4/2015,17:41:57,1718
5719,6/4/2015,18:00:47,1719
5720,6/4/2015,18:02:28,1720
5721,6/4/2015,18:25:13,1721
5722,6/4/2015,18:35:58,1722
5723,6/4/2015,18:40:21,1723
5724,6/4/2015,18:49:31,1724
5725,6/4/2015,18:59:17,1725
5726,6/4/2015,19:03:24,1726
5727,6/4/2015,19:05:51,1727
5728,6/4/2015,19:12:00,1728
5729,6/4/2015,19:21:19,1729
5730,6/4/2015,19:37:46,1730
5731,6/4/2015,19:54:50,1731
5732,6/4/2015,20:08:50,1732
5733,6/4/2015,20:34:47,1733
5734,6/4/2015,20:59:14,1734
5735,6/4/2015,21:12:12,1735
5736,6/4/2015,21:12:44,1736
5737,6/4/2015,21:15:42,1737
5738,6/4/2015,21:38:52,1738
5739,6/4/2015,22:14:47,1739
5740,7/4/2015,11:57:44,1740
5741,7/4/2015,12:12:46,1741
5742,7/4/2015,12:15:00,1742
5743,7/4/2015,12:18:00,1743
5744,7/4/2015,12:19:05,1744
5745,7/4/2015,12:38:22,1745
5746,7/4/2015,12:38:50,1746
5747,7/4/2015,12:46:04,1747
5748,7/4/2015,12:48:42,1748
5749,7/4/2015,12:51:50,1749
5750,7/4/2015,12:52:30,1750
5751,7/4/2015,12:55:04,1751
5752,7/4/2015,13:00:25,1752
5753,7/4/2015,13:21:46,1753
5754,7/4/2015,13:34:08,1754
5755,7/4/2015,13:55:21,1755
5756,7/4/2015,13:58:02,1756
5757,7/4/2015,14:11:29,1757
5758,7/4/2015,14:29:55,1758
5759,7/4/2015,14:35:44,1759
5760,7/4/2015,14:37:43,1760
5761,7/4/2015,14:51:02,1761
5762,7/4/2015,14:59:31,1762
5763,7/4/2015,15:32:57,1763
5764,7/4/2015,15:45:47,1764
5765,7/4/2015,16:23:10,1765
5766,7/4/2015,16:24:11,1766
5767,7/4/2015,16:33:34,1767
5768,7/4/2015,16:35:54,1768
5769,7/4/2015,16:43:46,1769
5770,7/4/2015,16:58:37,1770
5771,7/4/2015,17:22:22,1771
5772,7/4/2015,17:28:34,1772
5773,7/4/2015,17:43:39,1773
5774,7/4/2015,17:45:40,1774
5775,7/4/2015,17:49:16,1775
5776,7/4/2015,17:50:59,1776
5777,7/4/2015,18:00:25,1777
5778,7/4/2015,18:06:32,1778
5779,7/4/2015,18:10:19,1779
5780,7/4/2015,18:19:40,1780
5781,7/4/2015,18:23:39,1781
5782,7/4/2015,18:29:24,1782
5783,7/4/2015,18:42:32,1783
5784,7/4/2015,18:54:29,1784
5785,7/4/2015,18:59:03,1785
5786,7/4/2015,19:03:46,1786
5787,7/4/2015,19:17:28,1787
5788,7/4/2015,20:32:57,1788
5789,7/4/2015,20:42:36,1789
5790,7/4/2015,20:44:10,1790
5791,7/4/2015,20:54:24,1791
5792,7/4/2015,20:56:16,1792
5793,7/4/2015,21:18:23,1793
5794,7/4/2015,21:21:33,1794
5795,7/4/2015,21:30:19,1795
5796,7/4/2015,21:41:31,1796
5797,7/4/2015,22:12:53,1797
5798,7/4/2015,22:19:54,1798
5799,7/4/2015,22:25:10,1799
5800,7/4/2015,22:45:55,1800
5801,8/4/2015,11:26:25,1801
5802,8/4/2015,11:29:19,1802
5803,8/4/2015,11:48:16,1803
5804,8/4/2015,11:54:55,1804
5805,8/4/2015,11:55:39,1805
5806,8/4/2015,12:02:59,1806
5807,8/4/2015,12:17:46,1807
5808,8/4/2015,12:21:46,1808
5809,8/4/2015,12:52:36,1809
5810,8/4/2015,13:01:08,1810
5811,8/4/2015,13:04:04,1811
5812,8/4/2015,13:05:07,1812
5813,8/4/2015,13:09:08,1813
5814,8/4/2015,13:09:22,1814
5815,8/4/2015,13:21:49,1815
5816,8/4/2015,13:28:52,1816
5817,8/4/2015,13:35:27,1817
5818,8/4/2015,13:43:06,1818
5819,8/4/2015,13:51:06,1819
5820,8/4/2015,13:51:43,1820
5821,8/4/2015,13:57:22,1821
5822,8/4/2015,14:17:43,1822
5823,8/4/2015,15:06:11,1823
5824,8/4/2015,15:07:05,1824
5825,8/4/2015,15:09:55,1825
5826,8/4/2015,15:38:11,1826
5827,8/4/2015,15:47:11,1827
5828,8/4/2015,15:48:10,1828
5829,8/4/2015,16:03:51,1829
5830,8/4/2015,16:15:22,1830
5831,8/4/2015,16:24:23,1831
5832,8/4/2015,16:30:57,1832
5833,8/4/2015,16:55:41,1833
5834,8/4/2015,17:02:23,1834
5835,8/4/2015,17:06:25,1835
5836,8/4/2015,17:08:13,1836
5837,8/4/2015,17:20:27,1837
5838,8/4/2015,17:26:47,1838
5839,8/4/2015,17:28:26,1839
5840,8/4/2015,17:34:25,1840
5841,8/4/2015,17:51:27,1841
5842,8/4/2015,17:52:51,1842
5843,8/4/2015,18:01:46,1843
5844,8/4/2015,18:05:09,1844
5845,8/4/2015,18:12:41,1845
5846,8/4/2015,18:13:18,1846
5847,8/4/2015,18:15:13,1847
5848,8/4/2015,18:56:59,1848
5849,8/4/2015,19:15:14,1849
5850,8/4/2015,19:20:06,1850
5851,8/4/2015,19:20:09,1851
5852,8/4/2015,19:53:47,1852
5853,8/4/2015,19:56:04,1853
5854,8/4/2015,20:55:54,1854
5855,8/4/2015,21:04:10,1855
5856,8/4/2015,21:10:21,1856
5857,8/4/2015,21:40:16,1857
5858,8/4/2015,21:50:44,1858
5859,8/4/2015,21:54:12,1859
5860,8/4/2015,22:15:29,1860
5861,9/4/2015,11:21:39,1861
5862,9/4/2015,11:24:46,1862
5863,9/4/2015,11:28:53,1863
5864,9/4/2015,11:46:08,1864
5865,9/4/2015,11:49:03,1865
5866,9/4/2015,11:56:03,1866
5867,9/4/2015,12:13:12,1867
5868,9/4/2015,12:18:34,1868
5869,9/4/2015,12:35:29,1869
5870,9/4/2015,12:43:36,1870
5871,9/4/2015,13:04:30,1871
5872,9/4/2015,13:07:26,1872
5873,9/4/2015,13:24:08,1873
5874,9/4/2015,13:31:53,1874
5875,9/4/2015,13:43:54,1875
5876,9/4/2015,13:58:09,1876
5877,9/4/2015,14:01:00,1877
5878,9/4/2015,14:08:57,1878
5879,9/4/2015,14:29:46,1879
5880,9/4/2015,14:31:22,1880
5881,9/4/2015,15:15:22,1881
5882,9/4/2015,15:42:13,1882
5883,9/4/2015,15:51:48,1883
5884,9/4/2015,16:19:05,1884
5885,9/4/2015,16:26:34,1885
5886,9/4/2015,16:27:39,1886
5887,9/4/2015,16:47:58,1887
5888,9/4/2015,16:52:15,1888
5889,9/4/2015,16:55:07,1889
5890,9/4/2015,17:03:47,1890
5891,9/4/2015,17:17:40,1891
5892,9/4/2015,17:35:32,1892
5893,9/4/2015,17:35:35,1893
5894,9/4/2015,17:56:22,1894
5895,9/4/2015,17:59:58,1895
5896,9/4/2015,18:06:01,1896
5897,9/4/2015,18:08:04,1897
5898,9/4/2015,18:09:08,1898
5899,9/4/2015,18:12:18,1899
5900,9/4/2015,18:13:22,1900
5901,9/4/2015,18:38:57,1901
5902,9/4/2015,18:45:49,1902
5903,9/4/2015,18:48:15,1903
5904,9/4/2015,19:34:36,1904
5905,9/4/2015,19:57:23,1905
5906,9/4/2015,20:11:35,1906
5907,9/4/2015,20:22:02,1907
5908,9/4/2015,20:22:32,1908
5909,9/4/2015,20:30:30,1909
5910,9/4/2015,20:32:20,1910
5911,9/4/2015,22:25:34,1911
5912,9/4/2015,22:51:13,1912
5913,10/4/2015,11:16:11,1913
5914,10/4/2015,11:21:02,1914
5915,10/4/2015,11:36:59,1915
5916,10/4/2015,11:59:30,1916
5917,10/4/2015,12:09:48,1917
5918,10/4/2015,12:12:04,1918
5919,10/4/2015,12:20:35,1919
5920,10/4/2015,12:22:12,1920
5921,10/4/2015,12:42:18,1921
5922,10/4/2015,12:44:58,1922
5923,10/4/2015,12:48:56,1923
5924,10/4/2015,12:49:03,1924
5925,10/4/2015,13:11:42,1925
5926,10/4/2015,13:33:15,1926
5927,10/4/2015,14:02:08,1927
5928,10/4/2015,14:07:18,1928
5929,10/4/2015,14:40:44,1929
5930,10/4/2015,14:44:44,1930
5931,10/4/2015,15:24:08,1931
5932,10/4/2015,15:38:26,1932
5933,10/4/2015,15:48:53,1933
5934,10/4/2015,15:52:10,1934
5935,10/4/2015,16:03:39,1935
5936,10/4/2015,16:06:38,1936
5937,10/4/2015,16:32:42,1937
5938,10/4/2015,16:36:41,1938
5939,10/4/2015,16:51:10,1939
5940,10/4/2015,16:59:45,1940
5941,10/4/2015,17:31:21,1941
5942,10/4/2015,17:32:27,1942
5943,10/4/2015,17:38:18,1943
5944,10/4/2015,17:39:50,1944
5945,10/4/2015,17:40:18,1945
5946,10/4/2015,17:40:25,1946
5947,10/4/2015,17:43:16,1947
5948,10/4/2015,17:47:43,1948
5949,10/4/2015,17:56:11,1949
5950,10/4/2015,18:31:17,1950
5951,10/4/2015,18:35:27,1951
5952,10/4/2015,18:41:00,1952
5953,10/4/2015,18:41:10,1953
5954,10/4/2015,18:51:44,1954
5955,10/4/2015,18:56:04,1955
5956,10/4/2015,20:02:50,1956
5957,10/4/2015,20:04:44,1957
5958,10/4/2015,20:32:49,1958
5959,10/4/2015,20:42:32,1959
5960,10/4/2015,20:44:30,1960
5961,10/4/2015,20:44:46,1961
5962,10/4/2015,20:46:24,1962
5963,10/4/2015,20:48:13,1963
5964,10/4/2015,20:54:55,1964
5965,10/4/2015,20:55:03,1965
5966,10/4/2015,21:27:13,1966
5967,10/4/2015,21:44:55,1967
5968,10/4/2015,22:13:32,1968
5969,10/4/2015,22:27:42,1969
5970,10/4/2015,22:45:45,1970
5971,10/4/2015,23:04:43,1971
5972,11/4/2015,11:58:01,1972
5973,11/4/2015,12:12:14,1973
5974,11/4/2015,12:19:49,1974
5975,11/4/2015,13:07:51,1975
5976,11/4/2015,13:08:43,1976
5977,11/4/2015,13:13:40,1977
5978,11/4/2015,13:33:39,1978
5979,11/4/2015,13:35:53,1979
5980,11/4/2015,13:41:05,1980
5981,11/4/2015,14:10:29,1981
5982,11/4/2015,14:23:12,1982
5983,11/4/2015,14:29:47,1983
5984,11/4/2015,14:35:52,1984
5985,11/4/2015,15:01:55,1985
5986,11/4/2015,15:07:21,1986
5987,11/4/2015,15:20:02,1987
5988,11/4/2015,15:38:07,1988
5989,11/4/2015,15:47:31,1989
5990,11/4/2015,15:55:33,1990
5991,11/4/2015,15:55:54,1991
5992,11/4/2015,15:56:32,1992
5993,11/4/2015,16:11:14,1993
5994,11/4/2015,16:12:05,1994
5995,11/4/2015,16:19:00,1995
5996,11/4/2015,16:25:01,1996
5997,11/4/2015,16:29:38,1997
5998,11/4/2015,16:31:58,1998
5999,11/4/2015,16:53:40,1999
6000,11/4/2015,17:02:26,2000
6001,11/4/2015,17:09:38,1
6002,11/4/2015,17:10:39,2
6003,11/4/2015,17:19:57,3
6004,11/4/2015,17:51:56,4
6005,11/4/2015,18:05:07,5
6006,11/4/2015,18:13:26,6
6007,11/4/2015,18:25:17,7
6008,11/4/2015,18:31:11,8
6009,11/4/2015,18:40:00,9
6010,11/4/2015,18:44:44,10
6011,11/4/2015,18:48:21,11
6012,11/4/2015,18:57:27,12
6013,11/4/2015,19:09:37,13
6014,11/4/2015,19:11:32,14
6015,11/4/2015,19:12:57,15
6016,11/4/2015,19:38:31,16
6017,11/4/2015,19:48:39,17
6018,11/4/2015,20:10:16,18
6019,11/4/2015,20:10:58,19
6020,11/4/2015,20:14:07,20
6021,11/4/2015,20:20:40,21
6022,11/4/2015,20:42:22,22
6023,11/4/2015,20:48:57,23
6024,11/4/2015,20:52:58,24
6025,11/4/2015,21:04:56,25
6026,11/4/2015,21:26:27,26
6027,11/4/2015,21:26:33,27
6028,11/4/2015,21:40:13,28
6029,11/4/2015,21:40:38,29
6030,11/4/2015,21:54:53,30
6031,11/4/2015,22:07:54,31
6032,11/4/2015,22:43:36,32
6033,11/4/2015,22:44:27,33
6034,11/4/2015,22:50:28,34
6035,12/4/2015,11:35:56,35
6036,12/4/2015,11:40:25,36
6037,12/4/2015,11:47:33,37
6038,12/4/2015,11:51:07,38
6039,12/4/2015,11:58:58,39
6040,12/4/2015,12:02:01,40
6041,12/4/2015,12:09:18,41
6042,12/4/2015,12:15:07,42
6043,12/4/2015,12:21:18,43
6044,12/4/2015,12:30:38,44
6045,12/4/2015,12:55:21,45
6046,12/4/2015,13:07:43,46
6047,12/4/2015,13:11:46,47
6048,12/4/2015,13:15:14,48
6049,12/4/2015,13:49:36,49
6050,12/4/2015,14:37:02,50
6051,12/4/2015,14:44:11,51
6052,12/4/2015,14:48:07,52
6053,12/4/2015,15:02:56,53
6054,12/4/2015,15:10:44,54
6055,12/4/2015,15:39:22,55
6056,12/4/2015,15:55:20,56
6057,12/4/2015,16:11:36,57
6058,12/4/2015,16:39:27,58
6059,12/4/2015,16:55:25,59
6060,12/4/2015,17:00:33,60
6061,12/4/2015,17:02:05,61
6062,12/4/2015,17:15:21,62
6063,12/4/2015,17:21:30,63
6064,12/4/2015,17:35:05,64
6065,12/4/2015,17:39:33,65
6066,12/4/2015,17:45:01,66
6067,12/4/2015,17:46:32,67
6068,12/4/2015,17:55:24,68
6069,12/4/2015,17:57:49,69
6070,12/4/2015,18:15:02,70
6071,12/4/2015,18:35:38,71
6072,12/4/2015,18:43:51,72
6073,12/4/2015,18:58:29,73
6074,12/4/2015,19:07:03,74
6075,12/4/2015,19:25:43,75
6076,12/4/2015,19:29:35,76
6077,12/4/2015,19:40:59,77
6078,12/4/2015,19:51:55,78
6079,12/4/2015,20:16:15,79
6080,12/4/2015,20:50:18,80
6081,12/4/2015,20:57:35,81
6082,12/4/2015,21:42:20,82
6083,12/4/2015,21:51:56,83
6084,12/4/2015,22:09:04,84
6085,12/4/2015,22:14:54,85
6086,12/4/2015,22:16:05,86
6087,12/4/2015,22:17:51,87
6088,13-04-2015,11:38:20,88
6089,13-04-2015,11:44:42,89
6090,13-04-2015,11:46:24,90
6091,13-04-2015,11:46:55,91
6092,13-04-2015,11:54:21,92
6093,13-04-2015,11:56:54,93
6094,13-04-2015,12:00:11,94
6095,13-04-2015,12:18:34,95
6096,13-04-2015,12:20:21,96
6097,13-04-2015,12:24:51,97
6098,13-04-2015,12:29:22,98
6099,13-04-2015,12:33:45,99
6100,13-04-2015,12:36:41,100
6101,13-04-2015,12:49:26,101
6102,13-04-2015,13:00:43,102
6103,13-04-2015,13:03:28,103
6104,13-04-2015,13:14:05,104
6105,13-04-2015,13:15:09,105
6106,13-04-2015,13:17:46,106
6107,13-04-2015,13:24:54,107
6108,13-04-2015,13:45:30,108
6109,13-04-2015,13:56:44,109
6110,13-04-2015,13:57:40,110
6111,13-04-2015,13:59:52,111
6112,13-04-2015,14:03:46,112
6113,13-04-2015,14:09:48,113
6114,13-04-2015,14:14:13,114
6115,13-04-2015,14:18:53,115
6116,13-04-2015,14:21:28,116
6117,13-04-2015,14:34:22,117
6118,13-04-2015,14:57:23,118
6119,13-04-2015,15:06:51,119
6120,13-04-2015,15:32:56,120
6121,13-04-2015,15:43:58,121
6122,13-04-2015,16:20:07,122
6123,13-04-2015,16:36:00,123
6124,13-04-2015,16:51:47,124
6125,13-04-2015,16:56:03,125
6126,13-04-2015,17:06:54,126
6127,13-04-2015,17:13:41,127
6128,13-04-2015,17:32:58,128
6129,13-04-2015,17:43:41,129
6130,13-04-2015,17:44:15,130
6131,13-04-2015,17:52:06,131
6132,13-04-2015,17:56:20,132
6133,13-04-2015,17:58:23,133
6134,13-04-2015,18:06:44,134
6135,13-04-2015,18:08:50,135
6136,13-04-2015,18:13:29,136
6137,13-04-2015,18:16:05,137
6138,13-04-2015,18:21:50,138
6139,13-04-2015,18:24:32,139
6140,13-04-2015,19:10:52,140
6141,13-04-2015,19:17:08,141
6142,13-04-2015,19:25:53,142
6143,13-04-2015,19:33:32,143
6144,13-04-2015,19:37:09,144
6145,13-04-2015,19:46:25,145
6146,13-04-2015,20:24:23,146
6147,13-04-2015,20:49:30,147
6148,13-04-2015,21:01:19,148
6149,13-04-2015,21:10:05,149
6150,13-04-2015,21:15:17,150
6151,13-04-2015,21:25:19,151
6152,13-04-2015,21:37:01,152
6153,13-04-2015,21:56:47,153
6154,14-04-2015,11:18:50,154
6155,14-04-2015,12:00:57,155
6156,14-04-2015,12:06:10,156
6157,14-04-2015,12:10:16,157
6158,14-04-2015,12:19:50,158
6159,14-04-2015,12:20:57,159
6160,14-04-2015,12:21:22,160
6161,14-04-2015,12:26:04,161
6162,14-04-2015,12:36:15,162
6163,14-04-2015,12:36:41,163
6164,14-04-2015,12:38:25,164
6165,14-04-2015,12:45:11,165
6166,14-04-2015,12:46:56,166
6167,14-04-2015,12:52:28,167
6168,14-04-2015,12:54:34,168
6169,14-04-2015,13:14:51,169
6170,14-04-2015,13:22:26,170
6171,14-04-2015,13:32:15,171
6172,14-04-2015,14:00:59,172
6173,14-04-2015,14:08:54,173
6174,14-04-2015,15:00:27,174
6175,14-04-2015,15:05:50,175
6176,14-04-2015,15:26:25,176
6177,14-04-2015,15:33:42,177
6178,14-04-2015,15:51:13,178
6179,14-04-2015,15:52:39,179
6180,14-04-2015,16:15:07,180
6181,14-04-2015,16:43:50,181
6182,14-04-2015,16:50:40,182
6183,14-04-2015,16:58:37,183
6184,14-04-2015,17:29:46,184
6185,14-04-2015,17:43:50,185
6186,14-04-2015,18:02:07,186
6187,14-04-2015,18:03:43,187
6188,14-04-2015,18:33:19,188
6189,14-04-2015,18:35:31,189
6190,14-04-2015,18:37:10,190
6191,14-04-2015,18:54:39,191
6192,14-04-2015,19:08:41,192
6193,14-04-2015,19:12:26,193
6194,14-04-2015,19:13:18,194
6195,14-04-2015,19:13:35,195
6196,14-04-2015,20:10:10,196
6197,14-04-2015,20:56:37,197
6198,14-04-2015,21:01:13,198
6199,14-04-2015,21:03:24,199
6200,14-04-2015,21:26:50,200
6201,14-04-2015,21:34:09,201
6202,14-04-2015,21:53:08,202
6203,14-04-2015,22:22:31,203
6204,15-04-2015,11:42:40,204
6205,15-04-2015,11:47:32,205
6206,15-04-2015,11:51:13,206
6207,15-04-2015,11:52:08,207
6208,15-04-2015,11:55:13,208
6209,15-04-2015,12:14:51,209
6210,15-04-2015,12:16:16,210
6211,15-04-2015,12:17:10,211
6212,15-04-2015,12:30:32,212
6213,15-04-2015,12:35:50,213
6214,15-04-2015,12:38:57,214
6215,15-04-2015,13:00:05,215
6216,15-04-2015,13:07:27,216
6217,15-04-2015,13:07:46,217
6218,15-04-2015,13:08:24,218
6219,15-04-2015,13:13:07,219
6220,15-04-2015,13:17:16,220
6221,15-04-2015,13:38:20,221
6222,15-04-2015,13:56:47,222
6223,15-04-2015,13:58:25,223
6224,15-04-2015,14:00:05,224
6225,15-04-2015,14:00:09,225
6226,15-04-2015,14:19:41,226
6227,15-04-2015,14:22:08,227
6228,15-04-2015,14:25:42,228
6229,15-04-2015,15:21:14,229
6230,15-04-2015,15:22:59,230
6231,15-04-2015,15:31:13,231
6232,15-04-2015,15:36:56,232
6233,15-04-2015,15:55:18,233
6234,15-04-2015,15:58:26,234
6235,15-04-2015,16:19:22,235
6236,15-04-2015,16:25:52,236
6237,15-04-2015,16:35:13,237
6238,15-04-2015,16:37:24,238
6239,15-04-2015,16:52:40,239
6240,15-04-2015,16:54:35,240
6241,15-04-2015,16:59:37,241
6242,15-04-2015,17:11:21,242
6243,15-04-2015,17:22:51,243
6244,15-04-2015,17:39:08,244
6245,15-04-2015,17:42:13,245
6246,15-04-2015,17:47:24,246
6247,15-04-2015,17:49:51,247
6248,15-04-2015,17:54:44,248
6249,15-04-2015,17:57:27,249
6250,15-04-2015,18:01:40,250
6251,15-04-2015,18:10:38,251
6252,15-04-2015,18:15:48,252
6253,15-04-2015,18:24:26,253
6254,15-04-2015,18:29:41,254
6255,15-04-2015,18:36:42,255
6256,15-04-2015,18:41:15,256
6257,15-04-2015,18:49:37,257
6258,15-04-2015,19:09:53,258
6259,15-04-2015,19:16:07,259
6260,15-04-2015,19:18:13,260
6261,15-04-2015,19:28:32,261
6262,15-04-2015,19:37:26,262
6263,15-04-2015,19:44:59,263
6264,15-04-2015,19:49:22,264
6265,15-04-2015,20:03:24,265
6266,15-04-2015,21:01:47,266
6267,15-04-2015,21:31:28,267
6268,15-04-2015,22:15:32,268
6269,15-04-2015,22:16:49,269
6270,15-04-2015,22:19:48,270
6271,16-04-2015,11:25:39,271
6272,16-04-2015,11:50:33,272
6273,16-04-2015,11:51:39,273
6274,16-04-2015,12:16:47,274
6275,16-04-2015,12:26:35,275
6276,16-04-2015,12:30:22,276
6277,16-04-2015,12:46:53,277
6278,16-04-2015,12:52:09,278
6279,16-04-2015,12:52:11,279
6280,16-04-2015,13:09:55,280
6281,16-04-2015,13:29:53,281
6282,16-04-2015,13:49:08,282
6283,16-04-2015,13:55:58,283
6284,16-04-2015,13:59:16,284
6285,16-04-2015,14:23:35,285
6286,16-04-2015,14:26:22,286
6287,16-04-2015,14:43:47,287
6288,16-04-2015,15:17:46,288
6289,16-04-2015,15:20:11,289
6290,16-04-2015,15:21:37,290
6291,16-04-2015,15:51:06,291
6292,16-04-2015,16:22:59,292
6293,16-04-2015,16:26:06,293
6294,16-04-2015,16:38:04,294
6295,16-04-2015,16:39:50,295
6296,16-04-2015,16:49:12,296
6297,16-04-2015,17:00:11,297
6298,16-04-2015,17:02:51,298
6299,16-04-2015,17:03:09,299
6300,16-04-2015,17:07:44,300
6301,16-04-2015,17:22:48,301
6302,16-04-2015,17:23:19,302
6303,16-04-2015,17:31:26,303
6304,16-04-2015,17:32:27,304
6305,16-04-2015,17:52:15,305
6306,16-04-2015,18:00:11,306
6307,16-04-2015,18:08:49,307
6308,16-04-2015,18:18:22,308
6309,16-04-2015,18:40:57,309
6310,16-04-2015,18:44:40,310
6311,16-04-2015,18:48:31,311
6312,16-04-2015,18:54:21,312
6313,16-04-2015,18:54:52,313
6314,16-04-2015,19:02:20,314
6315,16-04-2015,19:15:37,315
6316,16-04-2015,19:53:30,316
6317,16-04-2015,19:54:31,317
6318,16-04-2015,20:06:50,318
6319,16-04-2015,20:46:19,319
6320,16-04-2015,21:33:10,320
6321,16-04-2015,22:04:26,321
6322,16-04-2015,22:12:57,322
6323,16-04-2015,22:16:42,323
6324,16-04-2015,22:29:31,324
6325,16-04-2015,22:45:56,325
6326,17-04-2015,11:29:27,326
6327,17-04-2015,11:36:44,327
6328,17-04-2015,11:54:10,328
6329,17-04-2015,12:02:43,329
6330,17-04-2015,12:08:04,330
6331,17-04-2015,12:16:50,331
6332,17-04-2015,12:18:34,332
6333,17-04-2015,12:19:55,333
6334,17-04-2015,12:21:22,334
6335,17-04-2015,12:29:54,335
6336,17-04-2015,12:35:12,336
6337,17-04-2015,12:37:51,337
6338,17-04-2015,12:59:35,338
6339,17-04-2015,13:02:03,339
6340,17-04-2015,13:05:35,340
6341,17-04-2015,13:06:06,341
6342,17-04-2015,13:21:00,342
6343,17-04-2015,13:36:02,343
6344,17-04-2015,13:51:06,344
6345,17-04-2015,13:52:31,345
6346,17-04-2015,13:53:38,346
6347,17-04-2015,13:56:42,347
6348,17-04-2015,13:57:41,348
6349,17-04-2015,14:03:15,349
6350,17-04-2015,14:11:12,350
6351,17-04-2015,14:15:58,351
6352,17-04-2015,14:27:00,352
6353,17-04-2015,14:29:01,353
6354,17-04-2015,14:47:43,354
6355,17-04-2015,14:59:17,355
6356,17-04-2015,15:48:53,356
6357,17-04-2015,17:19:15,357
6358,17-04-2015,17:20:28,358
6359,17-04-2015,17:20:41,359
6360,17-04-2015,17:22:07,360
6361,17-04-2015,17:45:19,361
6362,17-04-2015,17:48:32,362
6363,17-04-2015,17:54:34,363
6364,17-04-2015,17:56:46,364
6365,17-04-2015,17:59:57,365
6366,17-04-2015,18:01:10,366
6367,17-04-2015,18:08:31,367
6368,17-04-2015,18:15:56,368
6369,17-04-2015,18:16:41,369
6370,17-04-2015,18:33:12,370
6371,17-04-2015,18:45:39,371
6372,17-04-2015,18:53:17,372
6373,17-04-2015,19:13:22,373
6374,17-04-2015,19:26:02,374
6375,17-04-2015,19:38:31,375
6376,17-04-2015,19:41:33,376
6377,17-04-2015,19:43:06,377
6378,17-04-2015,19:44:08,378
6379,17-04-2015,19:54:45,379
6380,17-04-2015,20:05:48,380
6381,17-04-2015,20:07:59,381
6382,17-04-2015,20:10:12,382
6383,17-04-2015,20:35:48,383
6384,17-04-2015,20:59:30,384
6385,17-04-2015,21:09:58,385
6386,17-04-2015,21:11:36,386
6387,17-04-2015,21:36:59,387
6388,17-04-2015,22:34:23,388
6389,17-04-2015,22:50:37,389
6390,18-04-2015,11:54:14,390
6391,18-04-2015,11:58:00,391
6392,18-04-2015,12:21:56,392
